Step/Epoch,Metric,Value
2751,Train Loss,1.7923883199691772
2752,Train Loss,1.6399095058441162
2753,Train Loss,1.7294121980667114
2754,Train Loss,1.259061574935913
2755,Train Loss,1.7515722513198853
2756,Train Loss,1.4870378971099854
2757,Train Loss,1.5118317604064941
2758,Train Loss,1.6442781686782837
2759,Train Loss,1.8887649774551392
2760,Train Loss,1.4270069599151611
2761,Train Loss,2.1665241718292236
2762,Train Loss,1.7271273136138916
2763,Train Loss,1.5962045192718506
2764,Train Loss,1.557418704032898
2765,Train Loss,1.5255640745162964
2766,Train Loss,1.408036231994629
2767,Train Loss,1.3805055618286133
2768,Train Loss,1.9154486656188965
2769,Train Loss,1.4329756498336792
2770,Train Loss,1.6975951194763184
2771,Train Loss,1.3677680492401123
2772,Train Loss,1.6185057163238525
2773,Train Loss,1.3362653255462646
2774,Train Loss,1.236335277557373
2775,Train Loss,2.045210838317871
2776,Train Loss,1.3773839473724365
2777,Train Loss,1.353474736213684
2778,Train Loss,1.4197005033493042
2779,Train Loss,1.7969114780426025
2780,Train Loss,1.855859398841858
2781,Train Loss,1.6342198848724365
2782,Train Loss,1.9628939628601074
2783,Train Loss,1.2992851734161377
2784,Train Loss,1.2754405736923218
2785,Train Loss,1.7367889881134033
2786,Train Loss,1.525036096572876
2787,Train Loss,2.097565174102783
2788,Train Loss,1.6669669151306152
2789,Train Loss,1.3287289142608643
2790,Train Loss,2.028585910797119
2791,Train Loss,1.7365548610687256
2792,Train Loss,0.9577215313911438
2793,Train Loss,1.6268689632415771
2794,Train Loss,1.2621768712997437
2795,Train Loss,1.2931187152862549
2796,Train Loss,1.2836486101150513
2797,Train Loss,1.3288016319274902
2798,Train Loss,1.192825436592102
2799,Train Loss,1.6458184719085693
2800,Train Loss,1.4669206142425537
2801,Train Loss,1.8691917657852173
2802,Train Loss,1.7446273565292358
2803,Train Loss,1.6345969438552856
2804,Train Loss,1.741979956626892
2805,Train Loss,1.552217721939087
2806,Train Loss,1.8009669780731201
2807,Train Loss,1.518650770187378
2808,Train Loss,1.6781163215637207
2809,Train Loss,1.6242605447769165
2810,Train Loss,1.3823246955871582
2811,Train Loss,1.7014856338500977
2812,Train Loss,1.4980274438858032
2813,Train Loss,1.8464736938476562
2814,Train Loss,1.6907234191894531
2815,Train Loss,1.4673560857772827
2816,Train Loss,1.2922335863113403
2817,Train Loss,1.901556372642517
2818,Train Loss,1.8260385990142822
2819,Train Loss,1.3711493015289307
2820,Train Loss,1.3892589807510376
2821,Train Loss,1.2906368970870972
2822,Train Loss,1.6797428131103516
2823,Train Loss,1.2454124689102173
2824,Train Loss,1.1637934446334839
2825,Train Loss,1.925044059753418
2826,Train Loss,1.5856940746307373
2827,Train Loss,1.6727185249328613
2828,Train Loss,1.7566931247711182
2829,Train Loss,1.3588099479675293
2830,Train Loss,1.650782823562622
2831,Train Loss,1.769086480140686
2832,Train Loss,1.5166033506393433
2833,Train Loss,1.4199620485305786
2834,Train Loss,2.0124478340148926
2835,Train Loss,1.4970425367355347
2836,Train Loss,1.3225700855255127
2837,Train Loss,1.5550291538238525
2838,Train Loss,1.7881606817245483
2839,Train Loss,1.9349936246871948
2840,Train Loss,2.183396816253662
2841,Train Loss,1.4718017578125
2842,Train Loss,1.8778157234191895
2843,Train Loss,1.8442163467407227
2844,Train Loss,1.4126806259155273
2845,Train Loss,1.5580642223358154
2846,Train Loss,1.9309592247009277
2847,Train Loss,1.3048744201660156
2848,Train Loss,1.9043231010437012
2849,Train Loss,1.8239820003509521
2850,Train Loss,1.3386248350143433
2851,Train Loss,1.3209450244903564
2852,Train Loss,1.4672397375106812
2853,Train Loss,1.5489505529403687
2854,Train Loss,1.481500506401062
2855,Train Loss,1.6026843786239624
2856,Train Loss,1.6565366983413696
2857,Train Loss,1.7432020902633667
2858,Train Loss,1.7313601970672607
2859,Train Loss,1.9016588926315308
2860,Train Loss,1.2228655815124512
2861,Train Loss,1.3956354856491089
2862,Train Loss,1.0025138854980469
2863,Train Loss,1.8494328260421753
2864,Train Loss,1.6918792724609375
2865,Train Loss,1.850270390510559
2866,Train Loss,1.9031625986099243
2867,Train Loss,1.3153390884399414
2868,Train Loss,1.7798926830291748
2869,Train Loss,1.638275146484375
2870,Train Loss,1.4260367155075073
2871,Train Loss,1.505916714668274
2872,Train Loss,1.9301249980926514
2873,Train Loss,1.7202924489974976
2874,Train Loss,1.5246672630310059
2875,Train Loss,1.8787503242492676
2876,Train Loss,1.9575711488723755
2877,Train Loss,1.4308180809020996
2878,Train Loss,1.3384000062942505
2879,Train Loss,1.6461454629898071
2880,Train Loss,1.4596071243286133
2881,Train Loss,1.5924335718154907
2882,Train Loss,1.5117528438568115
2883,Train Loss,1.5660457611083984
2884,Train Loss,1.4063953161239624
2885,Train Loss,1.4835100173950195
2886,Train Loss,1.7542518377304077
2887,Train Loss,2.021627902984619
2888,Train Loss,1.6902296543121338
2889,Train Loss,1.3063690662384033
2890,Train Loss,1.338042974472046
2891,Train Loss,1.6947309970855713
2892,Train Loss,1.6784782409667969
2893,Train Loss,1.693166971206665
2894,Train Loss,1.5503075122833252
2895,Train Loss,1.537204623222351
2896,Train Loss,2.1405467987060547
2897,Train Loss,1.7639695405960083
2898,Train Loss,1.727825403213501
2899,Train Loss,1.3204984664916992
2900,Train Loss,1.5077295303344727
2901,Train Loss,1.6339399814605713
2902,Train Loss,1.5810593366622925
2903,Train Loss,1.8351550102233887
2904,Train Loss,1.8044785261154175
2905,Train Loss,1.5835083723068237
2906,Train Loss,1.4733787775039673
2907,Train Loss,1.424258828163147
2908,Train Loss,1.4642117023468018
2909,Train Loss,1.860609531402588
2910,Train Loss,1.6504859924316406
2911,Train Loss,1.7112791538238525
2912,Train Loss,1.7798787355422974
2913,Train Loss,1.7898865938186646
2914,Train Loss,1.5062475204467773
2915,Train Loss,1.77313232421875
2916,Train Loss,1.4764832258224487
2917,Train Loss,2.041802406311035
2918,Train Loss,1.5770907402038574
2919,Train Loss,1.8858685493469238
2920,Train Loss,1.922569751739502
2921,Train Loss,1.670539379119873
2922,Train Loss,1.0245399475097656
2923,Train Loss,1.8147680759429932
2924,Train Loss,1.43389892578125
2925,Train Loss,1.5925896167755127
2926,Train Loss,1.5523474216461182
2927,Train Loss,1.3090097904205322
2928,Train Loss,1.2535433769226074
2929,Train Loss,1.455571174621582
2930,Train Loss,1.5780538320541382
2931,Train Loss,1.5749361515045166
2932,Train Loss,1.8281359672546387
2933,Train Loss,1.3346205949783325
2934,Train Loss,2.072368621826172
2935,Train Loss,1.605507731437683
2936,Train Loss,1.3719754219055176
2937,Train Loss,1.4944899082183838
2938,Train Loss,1.8444355726242065
2939,Train Loss,1.9260916709899902
2940,Train Loss,1.4583181142807007
2941,Train Loss,1.4247515201568604
2942,Train Loss,1.5054571628570557
2943,Train Loss,1.6576478481292725
2944,Train Loss,1.206039309501648
2945,Train Loss,1.68411386013031
2946,Train Loss,1.7715802192687988
2947,Train Loss,1.4386138916015625
2948,Train Loss,1.4927150011062622
2949,Train Loss,1.322697401046753
2950,Train Loss,1.5451500415802002
2951,Train Loss,2.141645908355713
2952,Train Loss,1.7455974817276
2953,Train Loss,1.3874465227127075
2954,Train Loss,1.8495187759399414
2955,Train Loss,1.8327136039733887
2956,Train Loss,1.5308918952941895
2957,Train Loss,1.4600718021392822
2958,Train Loss,1.7092870473861694
2959,Train Loss,1.7456655502319336
2960,Train Loss,1.8497459888458252
2961,Train Loss,1.3470872640609741
2962,Train Loss,1.3865737915039062
2963,Train Loss,1.6905765533447266
2964,Train Loss,2.1308841705322266
2965,Train Loss,1.6904387474060059
2966,Train Loss,1.7023112773895264
2967,Train Loss,1.4775490760803223
2968,Train Loss,1.052024006843567
2969,Train Loss,1.455490231513977
2970,Train Loss,1.2005428075790405
2971,Train Loss,1.5720231533050537
2972,Train Loss,1.721479892730713
2973,Train Loss,1.5577967166900635
2974,Train Loss,1.5964547395706177
2975,Train Loss,1.4654980897903442
2976,Train Loss,1.3556551933288574
2977,Train Loss,1.302966833114624
2978,Train Loss,1.3305110931396484
2979,Train Loss,1.580208659172058
2980,Train Loss,1.6620149612426758
2981,Train Loss,1.883927583694458
2982,Train Loss,1.7601871490478516
2983,Train Loss,1.606290340423584
2984,Train Loss,1.4550607204437256
2985,Train Loss,1.491483211517334
2986,Train Loss,1.1642646789550781
2987,Train Loss,1.5785423517227173
2988,Train Loss,1.7829898595809937
2989,Train Loss,1.6810381412506104
2990,Train Loss,1.5178452730178833
2991,Train Loss,1.7115936279296875
2992,Train Loss,1.8705284595489502
2993,Train Loss,1.597033977508545
2994,Train Loss,1.1143313646316528
2995,Train Loss,1.5386769771575928
2996,Train Loss,1.2898008823394775
2997,Train Loss,1.812546730041504
2998,Train Loss,1.40301513671875
2999,Train Loss,1.4463815689086914
3000,Train Loss,1.4817975759506226
3001,Train Loss,1.6872613430023193
3002,Train Loss,1.145878791809082
3003,Train Loss,1.5329188108444214
3004,Train Loss,1.5748186111450195
3005,Train Loss,1.6727938652038574
3006,Train Loss,1.3906760215759277
3007,Train Loss,1.2720164060592651
3008,Train Loss,1.8214335441589355
3009,Train Loss,1.4175035953521729
3010,Train Loss,1.470913052558899
3011,Train Loss,1.5466301441192627
3012,Train Loss,1.8904430866241455
3013,Train Loss,1.0904555320739746
3014,Train Loss,1.4591506719589233
3015,Train Loss,1.5963804721832275
3016,Train Loss,1.617678165435791
3017,Train Loss,1.6770070791244507
3018,Train Loss,1.6283972263336182
3019,Train Loss,1.479455828666687
3020,Train Loss,1.485639214515686
3021,Train Loss,1.7091262340545654
3022,Train Loss,1.4998130798339844
3023,Train Loss,1.4445672035217285
3024,Train Loss,2.0010952949523926
3025,Train Loss,1.717005968093872
3026,Train Loss,1.8042420148849487
3027,Train Loss,1.190613031387329
3028,Train Loss,2.3562018871307373
3029,Train Loss,1.4494307041168213
3030,Train Loss,1.6981593370437622
3031,Train Loss,1.6633632183074951
3032,Train Loss,1.34108304977417
3033,Train Loss,1.7850631475448608
3034,Train Loss,1.407448649406433
3035,Train Loss,1.869171380996704
3036,Train Loss,1.2384015321731567
3037,Train Loss,1.8135995864868164
3038,Train Loss,1.4397916793823242
3039,Train Loss,1.2378100156784058
3040,Train Loss,1.7204439640045166
3041,Train Loss,1.771239995956421
3042,Train Loss,1.9747542142868042
3043,Train Loss,1.5745580196380615
3044,Train Loss,1.4564062356948853
3045,Train Loss,1.6904808282852173
3046,Train Loss,1.4703285694122314
3047,Train Loss,1.2487475872039795
3048,Train Loss,1.6969051361083984
3049,Train Loss,1.581380009651184
3050,Train Loss,1.5147672891616821
3051,Train Loss,1.5897847414016724
3052,Train Loss,1.4456958770751953
3053,Train Loss,1.917580485343933
3054,Train Loss,1.081871747970581
3055,Train Loss,1.2693350315093994
3056,Train Loss,1.9995543956756592
3057,Train Loss,1.5101803541183472
3058,Train Loss,1.6198954582214355
3059,Train Loss,1.6548688411712646
3060,Train Loss,1.1161284446716309
3061,Train Loss,1.5213127136230469
3062,Train Loss,1.6919972896575928
3063,Train Loss,1.8857989311218262
3064,Train Loss,1.657626748085022
3065,Train Loss,1.5897433757781982
3066,Train Loss,1.2217777967453003
3067,Train Loss,1.6735897064208984
3068,Train Loss,1.6990437507629395
3069,Train Loss,1.1949063539505005
3070,Train Loss,1.673492431640625
3071,Train Loss,1.7329778671264648
3072,Train Loss,1.7164902687072754
3073,Train Loss,1.1800240278244019
3074,Train Loss,1.6567001342773438
3075,Train Loss,1.5804359912872314
3076,Train Loss,1.803208351135254
3077,Train Loss,1.4065184593200684
3078,Train Loss,1.6734453439712524
3079,Train Loss,1.8790287971496582
3080,Train Loss,1.6322687864303589
3081,Train Loss,1.1732325553894043
3082,Train Loss,1.4367738962173462
3083,Train Loss,1.2641780376434326
3084,Train Loss,1.886230230331421
3085,Train Loss,1.333077311515808
3086,Train Loss,1.5263639688491821
3087,Train Loss,1.4470133781433105
3088,Train Loss,1.9117112159729004
3089,Train Loss,1.4194306135177612
3090,Train Loss,1.4891762733459473
3091,Train Loss,1.8032188415527344
3092,Train Loss,2.1163647174835205
3093,Train Loss,1.398695707321167
3094,Train Loss,1.4107681512832642
3095,Train Loss,1.4718965291976929
3096,Train Loss,2.0008678436279297
3097,Train Loss,1.6603341102600098
3098,Train Loss,1.6135917901992798
3099,Train Loss,1.6177209615707397
3100,Train Loss,1.7240667343139648
3101,Train Loss,1.2979071140289307
3102,Train Loss,2.0506458282470703
3103,Train Loss,2.1934266090393066
3104,Train Loss,1.494638442993164
3105,Train Loss,1.6953599452972412
3106,Train Loss,1.1137627363204956
3107,Train Loss,1.4638028144836426
3108,Train Loss,1.6215826272964478
3109,Train Loss,2.0346269607543945
3110,Train Loss,1.9643023014068604
3111,Train Loss,1.4972045421600342
3112,Train Loss,1.792907953262329
3113,Train Loss,1.1691497564315796
3114,Train Loss,1.7851405143737793
3115,Train Loss,1.3501505851745605
3116,Train Loss,1.05582594871521
3117,Train Loss,1.8101986646652222
3118,Train Loss,1.8533978462219238
3119,Train Loss,1.323933720588684
3120,Train Loss,1.941326379776001
3121,Train Loss,1.496574878692627
3122,Train Loss,1.25900137424469
3123,Train Loss,1.7367215156555176
3124,Train Loss,1.412346601486206
3125,Train Loss,1.8567979335784912
3126,Train Loss,1.4625952243804932
3127,Train Loss,1.2477076053619385
3128,Train Loss,1.8081556558609009
3129,Train Loss,1.493186116218567
3130,Train Loss,1.9676876068115234
3131,Train Loss,1.6708383560180664
3132,Train Loss,1.6588547229766846
3133,Train Loss,1.3009517192840576
3134,Train Loss,1.4591020345687866
3135,Train Loss,1.3181023597717285
3136,Train Loss,1.363869547843933
3137,Train Loss,1.4441372156143188
3138,Train Loss,1.5030946731567383
3139,Train Loss,1.1540756225585938
3140,Train Loss,1.6103222370147705
3141,Train Loss,1.9300096035003662
3142,Train Loss,1.9369970560073853
3143,Train Loss,1.1816719770431519
3144,Train Loss,1.5128419399261475
3145,Train Loss,1.3097872734069824
3146,Train Loss,1.9131028652191162
3147,Train Loss,1.7341349124908447
3148,Train Loss,1.772394061088562
3149,Train Loss,1.5077385902404785
3150,Train Loss,1.8371809720993042
3151,Train Loss,1.688671350479126
3152,Train Loss,1.4553711414337158
3153,Train Loss,1.743765115737915
3154,Train Loss,1.8247711658477783
3155,Train Loss,1.8635483980178833
3156,Train Loss,1.7505556344985962
3157,Train Loss,1.20198655128479
3158,Train Loss,1.984636664390564
3159,Train Loss,1.834477424621582
3160,Train Loss,0.9180793166160583
3161,Train Loss,1.5523405075073242
3162,Train Loss,1.3213001489639282
3163,Train Loss,1.9803460836410522
3164,Train Loss,1.6088337898254395
3165,Train Loss,1.7019989490509033
3166,Train Loss,1.6269111633300781
3167,Train Loss,1.6369699239730835
3168,Train Loss,1.4073450565338135
3169,Train Loss,2.0298118591308594
3170,Train Loss,1.3060388565063477
3171,Train Loss,1.8040645122528076
3172,Train Loss,1.446784257888794
3173,Train Loss,1.7158344984054565
3174,Train Loss,1.3139612674713135
3175,Train Loss,1.054335117340088
3176,Train Loss,1.3026705980300903
3177,Train Loss,1.5440452098846436
3178,Train Loss,2.0544016361236572
3179,Train Loss,1.9259369373321533
3180,Train Loss,1.813481092453003
3181,Train Loss,1.632412075996399
3182,Train Loss,1.4652040004730225
3183,Train Loss,1.5736336708068848
3184,Train Loss,1.2848949432373047
3185,Train Loss,1.7022441625595093
3186,Train Loss,1.6476898193359375
3187,Train Loss,1.4942604303359985
3188,Train Loss,1.4211418628692627
3189,Train Loss,1.199990153312683
3190,Train Loss,2.1091413497924805
3191,Train Loss,2.1002907752990723
3192,Train Loss,1.421886682510376
3193,Train Loss,1.492497444152832
3194,Train Loss,1.5102121829986572
3195,Train Loss,1.4147268533706665
3196,Train Loss,1.5574767589569092
3197,Train Loss,1.533371090888977
3198,Train Loss,1.564249038696289
3199,Train Loss,1.499387502670288
3200,Train Loss,1.6143298149108887
3201,Train Loss,1.16030752658844
3202,Train Loss,1.5759793519973755
3203,Train Loss,1.535254716873169
3204,Train Loss,1.2959153652191162
3205,Train Loss,1.2799365520477295
3206,Train Loss,1.236730694770813
3207,Train Loss,1.5504566431045532
3208,Train Loss,1.6463030576705933
3209,Train Loss,2.0461883544921875
3210,Train Loss,1.4514657258987427
3211,Train Loss,1.7256509065628052
3212,Train Loss,1.6616398096084595
3213,Train Loss,1.560622215270996
3214,Train Loss,1.9441986083984375
3215,Train Loss,1.280256748199463
3216,Train Loss,1.4507288932800293
3217,Train Loss,1.321091890335083
3218,Train Loss,1.4738131761550903
3219,Train Loss,1.0751152038574219
3220,Train Loss,1.6400117874145508
3221,Train Loss,1.7047793865203857
3222,Train Loss,1.7278001308441162
3223,Train Loss,1.4213697910308838
3224,Train Loss,1.776360034942627
3225,Train Loss,1.4326227903366089
3226,Train Loss,1.4798102378845215
3227,Train Loss,1.354744553565979
3228,Train Loss,1.9787695407867432
3229,Train Loss,1.5095981359481812
3230,Train Loss,1.9555460214614868
3231,Train Loss,1.8459326028823853
3232,Train Loss,2.020936965942383
3233,Train Loss,1.8364566564559937
3234,Train Loss,1.511751413345337
3235,Train Loss,1.2984941005706787
3236,Train Loss,1.4921717643737793
3237,Train Loss,2.126633644104004
3238,Train Loss,1.5291541814804077
3239,Train Loss,1.604238748550415
3240,Train Loss,1.3478524684906006
3241,Train Loss,1.8987957239151
3242,Train Loss,1.6646111011505127
3243,Train Loss,1.8939793109893799
3244,Train Loss,1.657528281211853
3245,Train Loss,1.740247130393982
3246,Train Loss,1.3113698959350586
3247,Train Loss,1.4039394855499268
3248,Train Loss,1.6347870826721191
3249,Train Loss,1.2961522340774536
3250,Train Loss,1.5058902502059937
3251,Train Loss,2.03143310546875
3252,Train Loss,1.5317955017089844
3253,Train Loss,1.108560562133789
3254,Train Loss,1.5991120338439941
3255,Train Loss,1.5588271617889404
3256,Train Loss,1.5869078636169434
3257,Train Loss,1.7617121934890747
3258,Train Loss,1.0681596994400024
3259,Train Loss,1.4655742645263672
3260,Train Loss,1.8000811338424683
3261,Train Loss,1.878230094909668
3262,Train Loss,1.6796375513076782
3263,Train Loss,1.3859379291534424
3264,Train Loss,1.747076392173767
3265,Train Loss,1.9752694368362427
3266,Train Loss,2.2646796703338623
3267,Train Loss,1.8168680667877197
3268,Train Loss,1.845438003540039
3269,Train Loss,1.616340160369873
3270,Train Loss,1.5768667459487915
3271,Train Loss,1.6672911643981934
3272,Train Loss,1.794628620147705
3273,Train Loss,1.4635905027389526
3274,Train Loss,1.5349022150039673
3275,Train Loss,1.8782618045806885
3276,Train Loss,1.2976391315460205
3277,Train Loss,1.327254295349121
3278,Train Loss,1.5854727029800415
3279,Train Loss,1.8045374155044556
3280,Train Loss,1.3140921592712402
3281,Train Loss,1.1961681842803955
3282,Train Loss,0.8595253825187683
3283,Train Loss,1.4241695404052734
3284,Train Loss,1.637818694114685
3285,Train Loss,1.3898978233337402
3286,Train Loss,1.3285969495773315
3287,Train Loss,1.667281985282898
3288,Train Loss,1.6517021656036377
3289,Train Loss,1.4040019512176514
3290,Train Loss,1.720856785774231
3291,Train Loss,2.133864402770996
3292,Train Loss,1.5804791450500488
3293,Train Loss,1.7260944843292236
3294,Train Loss,1.8666247129440308
3295,Train Loss,1.3329761028289795
3296,Train Loss,1.3397750854492188
3297,Train Loss,1.7675461769104004
3298,Train Loss,0.888920783996582
3299,Train Loss,1.5137698650360107
3300,Train Loss,1.4139692783355713
3301,Train Loss,1.9196271896362305
3302,Train Loss,1.5859932899475098
3303,Train Loss,2.1195995807647705
3304,Train Loss,1.4744575023651123
3305,Train Loss,1.624670386314392
3306,Train Loss,1.6531733274459839
3307,Train Loss,1.5431206226348877
3308,Train Loss,2.0742783546447754
3309,Train Loss,1.5814552307128906
3310,Train Loss,1.4503360986709595
3311,Train Loss,1.4218895435333252
3312,Train Loss,1.1401937007904053
3313,Train Loss,1.0045475959777832
3314,Train Loss,1.5617356300354004
3315,Train Loss,1.675276279449463
3316,Train Loss,1.5811667442321777
3317,Train Loss,1.8344597816467285
3318,Train Loss,1.0701689720153809
3319,Train Loss,1.1354655027389526
3320,Train Loss,1.354590892791748
3321,Train Loss,1.7389720678329468
3322,Train Loss,1.2959527969360352
3323,Train Loss,1.7153489589691162
3324,Train Loss,1.8185579776763916
3325,Train Loss,1.526020884513855
3326,Train Loss,1.599245548248291
3327,Train Loss,1.3103582859039307
3328,Train Loss,1.5639666318893433
3329,Train Loss,1.5897088050842285
3330,Train Loss,1.2924201488494873
3331,Train Loss,1.708450436592102
3332,Train Loss,1.9775216579437256
3333,Train Loss,1.4628076553344727
3334,Train Loss,1.400396466255188
3335,Train Loss,2.0041816234588623
3336,Train Loss,1.6828056573867798
3337,Train Loss,1.1806650161743164
3338,Train Loss,1.5976746082305908
3339,Train Loss,1.5546501874923706
3340,Train Loss,1.724718451499939
3341,Train Loss,1.7551244497299194
3342,Train Loss,1.6511225700378418
3343,Train Loss,1.4304028749465942
3344,Train Loss,1.6058226823806763
3345,Train Loss,1.6004433631896973
3346,Train Loss,1.4971632957458496
3347,Train Loss,1.2101812362670898
3348,Train Loss,1.604935646057129
3349,Train Loss,1.6362953186035156
3350,Train Loss,1.6011631488800049
3351,Train Loss,1.8123899698257446
3352,Train Loss,1.7857847213745117
3353,Train Loss,1.4301685094833374
3354,Train Loss,1.335172414779663
3355,Train Loss,2.007173538208008
3356,Train Loss,1.92987859249115
3357,Train Loss,1.827612042427063
3358,Train Loss,1.4123573303222656
3359,Train Loss,1.7303361892700195
3360,Train Loss,1.085315465927124
3361,Train Loss,1.6969929933547974
3362,Train Loss,1.3407697677612305
3363,Train Loss,1.6123911142349243
3364,Train Loss,1.9213610887527466
3365,Train Loss,1.65798819065094
3366,Train Loss,1.466641902923584
3367,Train Loss,1.6015539169311523
3368,Train Loss,1.5826011896133423
3369,Train Loss,1.9957325458526611
3370,Train Loss,1.4818090200424194
3371,Train Loss,1.597966194152832
3372,Train Loss,1.875262975692749
3373,Train Loss,1.6407722234725952
3374,Train Loss,1.9124743938446045
3375,Train Loss,1.3362245559692383
3376,Train Loss,1.3257362842559814
3377,Train Loss,1.7592272758483887
3378,Train Loss,1.6951730251312256
3379,Train Loss,1.453160285949707
3380,Train Loss,1.1456513404846191
3381,Train Loss,1.4715303182601929
3382,Train Loss,1.5733295679092407
3383,Train Loss,1.4653010368347168
3384,Train Loss,1.6199634075164795
3385,Train Loss,1.2387771606445312
3386,Train Loss,1.7879209518432617
3387,Train Loss,1.2862720489501953
3388,Train Loss,1.3641464710235596
3389,Train Loss,1.6978693008422852
3390,Train Loss,1.6215944290161133
3391,Train Loss,1.5951374769210815
3392,Train Loss,1.78175687789917
3393,Train Loss,1.4700592756271362
3394,Train Loss,1.2616195678710938
3395,Train Loss,2.0386369228363037
3396,Train Loss,1.400468349456787
3397,Train Loss,1.387375831604004
3398,Train Loss,1.3641730546951294
3399,Train Loss,1.7650773525238037
3400,Train Loss,1.3602460622787476
3401,Train Loss,1.2627155780792236
3402,Train Loss,1.5557982921600342
3403,Train Loss,1.7153704166412354
3404,Train Loss,1.763623833656311
3405,Train Loss,1.3164058923721313
3406,Train Loss,1.6511573791503906
3407,Train Loss,1.1816725730895996
3408,Train Loss,1.7751398086547852
3409,Train Loss,1.4394125938415527
3410,Train Loss,1.9099291563034058
3411,Train Loss,1.5262573957443237
3412,Train Loss,1.9043904542922974
3413,Train Loss,1.2648676633834839
3414,Train Loss,1.066316843032837
3415,Train Loss,1.3920150995254517
3416,Train Loss,1.9446979761123657
3417,Train Loss,1.643190622329712
3418,Train Loss,1.5125923156738281
3419,Train Loss,1.6504592895507812
3420,Train Loss,1.6374468803405762
3421,Train Loss,1.3493140935897827
3422,Train Loss,1.4666199684143066
3423,Train Loss,1.1715946197509766
3424,Train Loss,1.1582183837890625
3425,Train Loss,1.2213389873504639
3426,Train Loss,2.0238213539123535
3427,Train Loss,1.734465479850769
3428,Train Loss,1.6422337293624878
3429,Train Loss,1.6246137619018555
3430,Train Loss,1.5334070920944214
3431,Train Loss,1.438063144683838
3432,Train Loss,1.532006025314331
3433,Train Loss,1.467215895652771
3434,Train Loss,1.256577968597412
3435,Train Loss,1.385391116142273
3436,Train Loss,2.2323086261749268
3437,Train Loss,1.393542766571045
3438,Train Loss,1.5656366348266602
3439,Train Loss,1.8145434856414795
3440,Train Loss,1.5153465270996094
3441,Train Loss,1.6197543144226074
3442,Train Loss,1.804621696472168
3443,Train Loss,1.550429105758667
3444,Train Loss,1.8313074111938477
3445,Train Loss,1.6697267293930054
3446,Train Loss,1.8301624059677124
3447,Train Loss,1.700549602508545
3448,Train Loss,1.6157972812652588
3449,Train Loss,1.6186964511871338
3450,Train Loss,1.1956055164337158
3451,Train Loss,1.4531440734863281
3452,Train Loss,1.9031593799591064
3453,Train Loss,1.5762773752212524
3454,Train Loss,1.8075717687606812
3455,Train Loss,1.4658842086791992
3456,Train Loss,1.6668472290039062
3457,Train Loss,1.7114386558532715
3458,Train Loss,1.4077422618865967
3459,Train Loss,1.9753659963607788
3460,Train Loss,1.7732621431350708
3461,Train Loss,1.5710704326629639
3462,Train Loss,1.4537898302078247
3463,Train Loss,1.4285240173339844
3464,Train Loss,1.488640546798706
3465,Train Loss,1.8294806480407715
3466,Train Loss,1.5209861993789673
3467,Train Loss,1.741774320602417
3468,Train Loss,1.7470433712005615
3469,Train Loss,1.6255229711532593
3470,Train Loss,1.9361923933029175
3471,Train Loss,1.7217462062835693
3472,Train Loss,1.2712032794952393
3473,Train Loss,1.6195060014724731
3474,Train Loss,1.459311604499817
3475,Train Loss,1.4246013164520264
3476,Train Loss,1.549393892288208
3477,Train Loss,1.536613941192627
3478,Train Loss,1.4702441692352295
3479,Train Loss,1.548492431640625
3480,Train Loss,1.2181707620620728
3481,Train Loss,1.4436109066009521
3482,Train Loss,1.5391871929168701
3483,Train Loss,1.615722894668579
3484,Train Loss,1.3570072650909424
3485,Train Loss,1.5086033344268799
3486,Train Loss,1.8081214427947998
3487,Train Loss,1.386125087738037
3488,Train Loss,1.55095636844635
3489,Train Loss,1.862108588218689
3490,Train Loss,1.6989140510559082
3491,Train Loss,1.3603336811065674
3492,Train Loss,1.7322537899017334
3493,Train Loss,1.8000085353851318
3494,Train Loss,1.6102367639541626
3495,Train Loss,1.5894794464111328
3496,Train Loss,1.082176685333252
3497,Train Loss,1.232906699180603
3498,Train Loss,1.5587478876113892
3499,Train Loss,1.6748327016830444
3500,Train Loss,1.3033562898635864
3501,Train Loss,1.494763731956482
3502,Train Loss,1.803646445274353
3503,Train Loss,1.6055850982666016
3504,Train Loss,0.950121283531189
3505,Train Loss,1.3267531394958496
3506,Train Loss,1.8010401725769043
3507,Train Loss,1.7985527515411377
3508,Train Loss,1.7723456621170044
3509,Train Loss,1.520072340965271
3510,Train Loss,1.7004058361053467
3511,Train Loss,1.2072007656097412
3512,Train Loss,1.5386308431625366
3513,Train Loss,1.6986056566238403
3514,Train Loss,2.0067546367645264
3515,Train Loss,1.5190554857254028
3516,Train Loss,1.4002842903137207
3517,Train Loss,1.5504556894302368
3518,Train Loss,1.214243769645691
3519,Train Loss,1.2257239818572998
3520,Train Loss,1.2489080429077148
3521,Train Loss,1.2854666709899902
3522,Train Loss,1.3609795570373535
3523,Train Loss,1.9907071590423584
3524,Train Loss,1.354941964149475
3525,Train Loss,1.5062698125839233
3526,Train Loss,1.2327375411987305
3527,Train Loss,1.9670093059539795
3528,Train Loss,1.3114330768585205
3529,Train Loss,1.7349531650543213
3530,Train Loss,1.6325947046279907
3531,Train Loss,1.631208896636963
3532,Train Loss,1.1014440059661865
3533,Train Loss,1.6687560081481934
3534,Train Loss,1.5113276243209839
3535,Train Loss,1.3661749362945557
3536,Train Loss,1.4585344791412354
3537,Train Loss,1.645216464996338
